Column	Row	Name	ID	RefNumber	ControlType	GeneName	TopHit	Description	Go	ChromosomalLocation	EntrezGeneID
75	176	222782724_EZ011395.1_228-422	CUST_587_PI426227498	14425	false		gi|222782724_EZ011395.1_228-422	Unknown		unmapped	
76	176	222550810_EZ006723.1_5-202	CUST_72_PI426266349	14426	false		gi|222550810_EZ006723.1_5-202	Unknown		unmapped	
77	176	222779516_EZ008187.1_5-388	CUST_75_PI426226825	14427	false		gi|222779516_EZ008187.1_5-388	Unknown		unmapped	
78	176	222545588_EZ001778.1_1150-1257	CUST_77_PI426227498	14428	false		gi|222545588_EZ001778.1_1150-1257	Unknown		unmapped	
79	176	238557185_FJ939571.1_553-912	CUST_156_PI426232940	14429	false		gi|238557185_FJ939571.1_553-912	Unknown		unmapped	
80	176	288950286_GQ501357.1_7-480	CUST_231_PI426232940	14430	false		gi|288950286_GQ501357.1_7-480	Unknown		unmapped	
81	176	222547658_EZ003571.1_45-221	CUST_24_PI426227486	14431	false		gi|222547658_EZ003571.1_45-221	Unknown		unmapped	
82	176	222782861_EZ011532.1_74-319	CUST_186_PI426246026	14432	false		gi|222782861_EZ011532.1_74-319	Unknown		unmapped	
1	177	NA	NA	14433	ignore	NA		Unknown		Unknown	
2	177	222799487_EZ027875.1_2-1048	CUST_40_PI426266360	14434	false		gi|222799487_EZ027875.1_2-1048	Unknown		unmapped	
3	177	222788014_EZ016486.1_194-424	CUST_138_PI426264540	14435	false		gi|222788014_EZ016486.1_194-424	Unknown		unmapped	
4	177	222548654_EZ004567.1_11-202	CUST_42_PI426227486	14436	false		gi|222548654_EZ004567.1_11-202	Unknown		unmapped	
5	177	NA	NA	14437	ignore	NA		Unknown		Unknown	
6	177	NA	NA	14438	ignore	NA		Unknown		Unknown	
7	177	DQ218058_1015_1049	CUST_201_PI426266615	14439	false		DQ218058_1015_1049	Unknown		unmapped	
8	177	222779076_EZ007747.1_43-1498	CUST_353_PI426227498	14440	false		gi|222779076_EZ007747.1_43-1498	Unknown		unmapped	
9	177	222784664_EZ013306.1_3-656	CUST_144_PI426264540	14441	false		gi|222784664_EZ013306.1_3-656	Unknown		unmapped	
10	177	222792017_EZ020405.1_78-1568	CUST_1169_PI426227498	14442	false		gi|222792017_EZ020405.1_78-1568	Unknown		unmapped	
11	177	222786977_EZ015449.1_67-330	CUST_6_PI426264540	14443	false		gi|222786977_EZ015449.1_67-330	Unknown		unmapped	
12	177	222802262	CUST_37_PI426265162	14444	false		gi|222802262	Unknown		unmapped	
13	177	222785263_EZ013897.1_109-309	CUST_108_PI426266349	14445	false		gi|222785263_EZ013897.1_109-309	Unknown		unmapped	
14	177	NA	NA	14446	ignore	NA		Unknown		Unknown	
15	177	154814309_EU035527.1_1-678	CUST_15_PI426244603	14447	false		gi|154814309_EU035527.1_1-678	Unknown		unmapped	
16	177	222546061_EZ002251.1_370-765	CUST_24_PI426264540	14448	false		gi|222546061_EZ002251.1_370-765	Unknown		unmapped	
17	177	DQ309546_134_168	CUST_221_PI426266615	14449	false		DQ309546_134_168	Unknown		unmapped	
18	177	222782300_EZ010971.1_77-562	CUST_528_PI426227498	14450	false		gi|222782300_EZ010971.1_77-562	Unknown		unmapped	
19	177	NA	NA	14451	ignore	NA		Unknown		Unknown	
20	177	DY447310_337_371	CUST_238_PI426266615	14452	false		DY447310_337_371	Unknown		unmapped	
21	177	288950305_GQ501376.1_22-477	CUST_262_PI426232940	14453	false		gi|288950305_GQ501376.1_22-477	Unknown		unmapped	
22	177	FN646425.1	CUST_314_PI426232937	14454	false		emb|FN646425.1|gi|306430564	Unknown		unmapped	
23	177	222799255_EZ027643.1_183-626	CUST_46_PI426266366	14455	false		gi|222799255_EZ027643.1_183-626	Unknown		unmapped	
24	177	222781026_EZ009697.1_19-144	CUST_63_PI426245467	14456	false		gi|222781026_EZ009697.1_19-144	Unknown		unmapped	
25	177	222783568_EZ012231.1_105-683	CUST_19_PI426227495	14457	false		gi|222783568_EZ012231.1_105-683	Unknown		unmapped	
26	177	31505722_AY289697.1_88-912	CUST_37_PI426232940	14458	false		gi|31505722_AY289697.1_88-912	Unknown		unmapped	
27	177	222784189_EZ012847.1_700-822	CUST_25_PI426266366	14459	false		gi|222784189_EZ012847.1_700-822	Unknown		unmapped	
28	177	NA	NA	14460	ignore	NA		Unknown		Unknown	
29	177	222782932_EZ011603.1_98-1360	CUST_45_PI426227884	14461	false		gi|222782932_EZ011603.1_98-1360	Unknown		unmapped	
30	177	222785203_EZ013837.1_193-297	CUST_90_PI426266424	14462	false		gi|222785203_EZ013837.1_193-297	Unknown		unmapped	
31	177	D30747_4415_4449	CUST_185_PI426266615	14463	false		D30747_4415_4449	Unknown		unmapped	
32	177	222782102_EZ010773.1_37-213	CUST_51_PI426265159	14464	false		gi|222782102_EZ010773.1_37-213	Unknown		unmapped	
33	177	222781649_EZ010320.1_492-611	CUST_2_PI426247733	14465	false		gi|222781649_EZ010320.1_492-611	Unknown		unmapped	
34	177	169402111_EU159467.1_97-1540	CUST_6_PI426227486	14466	false		gi|169402111_EU159467.1_97-1540	Unknown		unmapped	
35	177	AF007889_115_150	CUST_105_PI426266615	14467	false		AF007889_115_150	Unknown		unmapped	
36	177	222549323_EZ005236.1_23-184	CUST_3_PI426226903	14468	false		gi|222549323_EZ005236.1_23-184	Unknown		unmapped	
37	177	NA	NA	14469	ignore	NA		Unknown		Unknown	
38	177	75858824	CUST_9_PI426266566	14470	false		gi|75858824	Unknown		unmapped	
39	177	222795350_EZ023738.1_511-1316	CUST_194_PI426264540	14471	false		gi|222795350_EZ023738.1_511-1316	Unknown		unmapped	
40	177	E1A_r60_a20	(+)E1A_r60_a20	14472	pos	(+)E1A_r60_a20		Unknown		Unknown	
41	177	222801617_EZ030005.1_56-958	CUST_492_PI426227486	14473	false		gi|222801617_EZ030005.1_56-958	Unknown		unmapped	
42	177	222792000_EZ020388.1_1-462	CUST_34_PI426264527	14474	false		gi|222792000_EZ020388.1_1-462	Unknown		unmapped	
43	177	222784935_EZ013569.1_32-310	CUST_805_PI426227498	14475	false		gi|222784935_EZ013569.1_32-310	Unknown		unmapped	
44	177	222793544_EZ021932.1_190-501	CUST_108_PI426264540	14476	false		gi|222793544_EZ021932.1_190-501	Unknown		unmapped	
45	177	FN646422.1	CUST_301_PI426232937	14477	false		emb|FN646422.1|gi|306430558	Unknown		unmapped	
46	177	NA	NA	14478	ignore	NA		Unknown		Unknown	
47	177	222786617_EZ015089.1_871-1098	CUST_111_PI426266424	14479	false		gi|222786617_EZ015089.1_871-1098	Unknown		unmapped	
48	177	222797017_EZ025405.1_100-225	CUST_1264_PI426227498	14480	false		gi|222797017_EZ025405.1_100-225	Unknown		unmapped	
49	177	222781510_EZ010181.1_31-630	CUST_38_PI426226978	14481	false		gi|222781510_EZ010181.1_31-630	Unknown		unmapped	
50	177	222782775_EZ011446.1_85-744	CUST_177_PI426227486	14482	false		gi|222782775_EZ011446.1_85-744	Unknown		unmapped	
51	177	222781550_EZ010221.1_230-886	CUST_47_PI426266274	14483	false		gi|222781550_EZ010221.1_230-886	Unknown		unmapped	
52	177	222788032_EZ016504.1_109-943	CUST_189_PI426264540	14484	false		gi|222788032_EZ016504.1_109-943	Unknown		unmapped	
53	177	222784020_EZ012678.1_125-649	CUST_256_PI426227486	14485	false		gi|222784020_EZ012678.1_125-649	Unknown		unmapped	
54	177	75858824	CUST_8_PI426266566	14486	false		gi|75858824	Unknown		unmapped	
55	177	222782215_EZ010886.1_33-1140	CUST_140_PI426227486	14487	false		gi|222782215_EZ010886.1_33-1140	Unknown		unmapped	
56	177	222546708_EZ002898.1_363-557	CUST_167_PI426227498	14488	false		gi|222546708_EZ002898.1_363-557	Unknown		unmapped	
57	177	222801966_EZ030354.1_168-644	CUST_41_PI426264540	14489	false		gi|222801966_EZ030354.1_168-644	Unknown		unmapped	
58	177	SpkCtrl:	CUST_382_PI426266615	14490	false		SpkCtrl:	Unknown		unmapped	
59	177	222797726_EZ026114.1_6-239	CUST_1279_PI426227498	14491	false		gi|222797726_EZ026114.1_6-239	Unknown		unmapped	
60	177	222544907_EZ001097.1_657-878	CUST_30_PI426227498	14492	false		gi|222544907_EZ001097.1_657-878	Unknown		unmapped	
61	177	E1A_r60_3	(+)E1A_r60_3	14493	pos	(+)E1A_r60_3		Unknown		Unknown	
62	177	222791528_EZ019916.1_14-814	CUST_16_PI426247733	14494	false		gi|222791528_EZ019916.1_14-814	Unknown		unmapped	
63	177	222801625_EZ030013.1_64-545	CUST_30_PI426247730	14495	false		gi|222801625_EZ030013.1_64-545	Unknown		unmapped	
64	177	NA	NA	14496	ignore	NA		Unknown		Unknown	
65	177	222779537_EZ008208.1_446-562	CUST_11_PI426266363	14497	false		gi|222779537_EZ008208.1_446-562	Unknown		unmapped	
66	177	222785584_EZ014096.1_58-1215	CUST_322_PI426227486	14498	false		gi|222785584_EZ014096.1_58-1215	Unknown		unmapped	
67	177	NegativeControl	(-)3xSLv1	14499	neg	(-)3xSLv1		Unknown		Unknown	
68	177	AJ251055_190_224	CUST_130_PI426266615	14500	false		AJ251055_190_224	Unknown		unmapped	
69	177	222784592_EZ013238.1_557-691	CUST_147_PI426226868	14501	false		gi|222784592_EZ013238.1_557-691	Unknown		unmapped	
70	177	EQC	(+)eQC-39	14502	pos	(+)eQC-39		Unknown		Unknown	
71	177	222784674_EZ013314.1_27-568	CUST_52_PI426264530	14503	false		gi|222784674_EZ013314.1_27-568	Unknown		unmapped	
72	177	NA	NA	14504	ignore	NA		Unknown		Unknown	
73	177	222550032_EZ005945.1_13-201	CUST_257_PI426227498	14505	false		gi|222550032_EZ005945.1_13-201	Unknown		unmapped	
74	177	222792384_EZ020772.1_674-793	CUST_25_PI426247730	14506	false		gi|222792384_EZ020772.1_674-793	Unknown		unmapped	
75	177	NA	NA	14507	ignore	NA		Unknown		Unknown	
76	177	NA	NA	14508	ignore	NA		Unknown		Unknown	
77	177	AY841903_1259_1294	CUST_164_PI426266615	14509	false		AY841903_1259_1294	Unknown		unmapped	
78	177	222788896_EZ017328.1_70-703	CUST_64_PI426246032	14510	false		gi|222788896_EZ017328.1_70-703	Unknown		unmapped	
79	177	168989246_DQ483007.1_919-1035	CUST_28_PI426267032	14511	false		gi|168989246_DQ483007.1_919-1035	Unknown		unmapped	
80	177	NA	NA	14512	ignore	NA		Unknown		Unknown	
81	177	222546373_EZ002563.1_1290-1397	CUST_15_PI426264540	14513	false		gi|222546373_EZ002563.1_1290-1397	Unknown		unmapped	
82	177	288956837_GQ502110.1_1-414	CUST_327_PI426232940	14514	false		gi|288956837_GQ502110.1_1-414	Unknown		unmapped	
1	178	222815137_EZ043524.1_39-401	CUST_30_PI426264530	14515	false		gi|222815137_EZ043524.1_39-401	Unknown		unmapped	
2	178	222786617_EZ015089.1_80-958	CUST_106_PI426266424	14516	false		gi|222786617_EZ015089.1_80-958	Unknown		unmapped	
3	178	222799801_EZ028189.1_99-215	CUST_7_PI426246029	14517	false		gi|222799801_EZ028189.1_99-215	Unknown		unmapped	
4	178	E1A_r60_a107	(+)E1A_r60_a107	14518	pos	(+)E1A_r60_a107		Unknown		Unknown	
5	178	222784189_EZ012847.1_55-246	CUST_16_PI426266366	14519	false		gi|222784189_EZ012847.1_55-246	Unknown		unmapped	
6	178	222782483_EZ011154.1_37-834	CUST_151_PI426227486	14520	false		gi|222782483_EZ011154.1_37-834	Unknown		unmapped	
7	178	222781618_EZ010289.1_373-1038	CUST_35_PI426266311	14521	false		gi|222781618_EZ010289.1_373-1038	Unknown		unmapped	
8	178	222796763_EZ025151.1_70-756	CUST_173_PI426265159	14522	false		gi|222796763_EZ025151.1_70-756	Unknown		unmapped	
9	178	222782876_EZ011547.1_390-632	CUST_593_PI426227498	14523	false		gi|222782876_EZ011547.1_390-632	Unknown		unmapped	
10	178	222546156_EZ002346.1_402-779	CUST_138_PI426227498	14524	false		gi|222546156_EZ002346.1_402-779	Unknown		unmapped	
11	178	222795156_EZ023544.1_152-325	CUST_231_PI426246026	14525	false		gi|222795156_EZ023544.1_152-325	Unknown		unmapped	
12	178	222781891_EZ010562.1_17-586	CUST_60_PI426266271	14526	false		gi|222781891_EZ010562.1_17-586	Unknown		unmapped	
13	178	62767032_AY916504.1_689-829	CUST_13_PI426232934	14527	false		gi|62767032_AY916504.1_689-829	Unknown		unmapped	
14	178	NA	NA	14528	ignore	NA		Unknown		Unknown	
15	178	133856047_EF133956.1_101-712	CUST_18_PI426267032	14529	false		gi|133856047_EF133956.1_101-712	Unknown		unmapped	
16	178	NA	NA	14530	ignore	NA		Unknown		Unknown	
17	178	CN631613_114_148	CUST_171_PI426266615	14531	false		CN631613_114_148	Unknown		unmapped	
18	178	222791570_EZ019958.1_26-676	CUST_1157_PI426227498	14532	false		gi|222791570_EZ019958.1_26-676	Unknown		unmapped	
19	178	168989227_DQ482988.1_284-421	CUST_11_PI426232931	14533	false		gi|168989227_DQ482988.1_284-421	Unknown		unmapped	
20	178	NA	NA	14534	ignore	NA		Unknown		Unknown	
21	178	32454980_AY314973.1_63-1328	CUST_81_PI426232940	14535	false		gi|32454980_AY314973.1_63-1328	Unknown		unmapped	
22	178	NA	NA	14536	ignore	NA		Unknown		Unknown	
23	178	222782259_EZ010930.1_186-722	CUST_100_PI426226825	14537	false		gi|222782259_EZ010930.1_186-722	Unknown		unmapped	
24	178	222802077_EZ030465.1_111-845	CUST_23_PI426244589	14538	false		gi|222802077_EZ030465.1_111-845	Unknown		unmapped	
25	178	222785024_EZ013658.1_697-870	CUST_64_PI426266311	14539	false		gi|222785024_EZ013658.1_697-870	Unknown		unmapped	
26	178	222781456_EZ010127.1_144-1190	CUST_466_PI426227498	14540	false		gi|222781456_EZ010127.1_144-1190	Unknown		unmapped	
27	178	222791972_EZ020360.1_69-460	CUST_403_PI426227486	14541	false		gi|222791972_EZ020360.1_69-460	Unknown		unmapped	
28	178	222791358_EZ019746.1_221-1492	CUST_132_PI426226825	14542	false		gi|222791358_EZ019746.1_221-1492	Unknown		unmapped	
29	178	222778926_EZ007597.1_1-1215	CUST_328_PI426227498	14543	false		gi|222778926_EZ007597.1_1-1215	Unknown		unmapped	
30	178	222545144_EZ001334.1_523-714	CUST_9_PI426246032	14544	false		gi|222545144_EZ001334.1_523-714	Unknown		unmapped	
31	178	222783071_EZ011740.1_76-1174	CUST_618_PI426227498	14545	false		gi|222783071_EZ011740.1_76-1174	Unknown		unmapped	
32	178	222792472_EZ020860.1_1364-1468	CUST_159_PI426227893	14546	false		gi|222792472_EZ020860.1_1364-1468	Unknown		unmapped	
33	178	NA	NA	14547	ignore	NA		Unknown		Unknown	
34	178	222783581_EZ012244.1_125-382	CUST_177_PI426226825	14548	false		gi|222783581_EZ012244.1_125-382	Unknown		unmapped	
35	178	MGID_897_217_251	CUST_347_PI426266615	14549	false		MGID_897_217_251	Unknown		unmapped	
36	178	222548677_EZ004590.1_17-250	CUST_141_PI426226868	14550	false		gi|222548677_EZ004590.1_17-250	Unknown		unmapped	
37	178	222797925_EZ026313.1_177-299	CUST_1282_PI426227498	14551	false		gi|222797925_EZ026313.1_177-299	Unknown		unmapped	
38	178	222783340_EZ012005.1_1-1265	CUST_217_PI426227486	14552	false		gi|222783340_EZ012005.1_1-1265	Unknown		unmapped	
39	178	2267083_AF007889.1_76-417	CUST_3_PI426266433	14553	false		gi|2267083_AF007889.1_76-417	Unknown		unmapped	
40	178	NA	NA	14554	ignore	NA		Unknown		Unknown	
41	178	NA	NA	14555	ignore	NA		Unknown		Unknown	
42	178	222797707_EZ026095.1_1708-1908	CUST_453_PI426227486	14556	false		gi|222797707_EZ026095.1_1708-1908	Unknown		unmapped	
43	178	222781877_EZ010548.1_323-1383	CUST_49_PI426266271	14557	false		gi|222781877_EZ010548.1_323-1383	Unknown		unmapped	
44	178	AY996050.1	CUST_234_PI426232937	14558	false		gb|AY996050.1|gi|66731530	Unknown		unmapped	
45	178	222782483_EZ011154.1_37-834	CUST_152_PI426227486	14559	false		gi|222782483_EZ011154.1_37-834	Unknown		unmapped	
46	178	ETG08_142674	ETG08_142674	14560	pos	ETG08_142674		Unknown		Unknown	
47	178	222783302_EZ011967.1_41-1297	CUST_211_PI426227486	14561	false		gi|222783302_EZ011967.1_41-1297	Unknown		unmapped	
48	178	222799814_EZ028202.1_161-845	CUST_124_PI426226868	14562	false		gi|222799814_EZ028202.1_161-845	Unknown		unmapped	
49	178	NA	NA	14563	ignore	NA		Unknown		Unknown	
50	178	222783259_EZ011928.1_88-1179	CUST_46_PI426266424	14564	false		gi|222783259_EZ011928.1_88-1179	Unknown		unmapped	
51	178	AJ884905.1	CUST_58_PI426232937	14565	false		emb|AJ884905.1|gi|87158416	Unknown		unmapped	
52	178	197091189_EU924267.1_1-1167	CUST_24_PI426232931	14566	false		gi|197091189_EU924267.1_1-1167	Unknown		unmapped	
53	178	222779661_EZ008332.1_76-1186	CUST_377_PI426227498	14567	false		gi|222779661_EZ008332.1_76-1186	Unknown		unmapped	
54	178	222781274_EZ009945.1_554-1369	CUST_40_PI426265159	14568	false		gi|222781274_EZ009945.1_554-1369	Unknown		unmapped	
55	178	222783589_EZ012252.1_1003-1335	CUST_52_PI426266424	14569	false		gi|222783589_EZ012252.1_1003-1335	Unknown		unmapped	
56	178	222796822_EZ025210.1_58-534	CUST_189_PI426227893	14570	false		gi|222796822_EZ025210.1_58-534	Unknown		unmapped	
57	178	222784389_EZ013047.1_447-656	CUST_766_PI426227498	14571	false		gi|222784389_EZ013047.1_447-656	Unknown		unmapped	
58	178	222781456_EZ010127.1_144-1767	CUST_469_PI426227498	14572	false		gi|222781456_EZ010127.1_144-1767	Unknown		unmapped	
59	178	222800265_EZ028653.1_28-1279	CUST_477_PI426227486	14573	false		gi|222800265_EZ028653.1_28-1279	Unknown		unmapped	
60	178	222546156_EZ002346.1_402-779	CUST_138_PI426227498	14574	false		gi|222546156_EZ002346.1_402-779	Unknown		unmapped	
61	178	222785658_EZ014170.1_26-163	CUST_108_PI426266317	14575	false		gi|222785658_EZ014170.1_26-163	Unknown		unmapped	
62	178	42760654_AB117303.1_389-523	CUST_9_PI426246026	14576	false		gi|42760654_AB117303.1_389-523	Unknown		unmapped	
63	178	222783292_EZ011959.1_291-1142	CUST_662_PI426227498	14577	false		gi|222783292_EZ011959.1_291-1142	Unknown		unmapped	
64	178	222781026_EZ009697.1_19-972	CUST_99_PI426245467	14578	false		gi|222781026_EZ009697.1_19-972	Unknown		unmapped	
65	178	222794733_EZ023121.1_49-975	CUST_174_PI426227893	14579	false		gi|222794733_EZ023121.1_49-975	Unknown		unmapped	
66	178	222788014_EZ016486.1_408-515	CUST_141_PI426264540	14580	false		gi|222788014_EZ016486.1_408-515	Unknown		unmapped	
67	178	222546108_EZ002298.1_802-1056	CUST_48_PI426246032	14581	false		gi|222546108_EZ002298.1_802-1056	Unknown		unmapped	
68	178	222798880_EZ027268.1_1498-1626	CUST_18_PI426245463	14582	false		gi|222798880_EZ027268.1_1498-1626	Unknown		unmapped	
69	178	222815137_EZ043524.1_39-401	CUST_28_PI426264530	14583	false		gi|222815137_EZ043524.1_39-401	Unknown		unmapped	
70	178	222783869_EZ012529.1_360-617	CUST_150_PI426226825	14584	false		gi|222783869_EZ012529.1_360-617	Unknown		unmapped	
71	178	222550494	CUST_2_PI426266314	14585	false		gi|222550494	Unknown		unmapped	
72	178	NA	NA	14586	ignore	NA		Unknown		Unknown	
73	178	222779537_EZ008208.1_284-424	CUST_9_PI426266363	14587	false		gi|222779537_EZ008208.1_284-424	Unknown		unmapped	
74	178	222784062_EZ012720.1_171-440	CUST_16_PI426246029	14588	false		gi|222784062_EZ012720.1_171-440	Unknown		unmapped	
75	178	222789184_EZ017616.1_24-206	CUST_213_PI426246026	14589	false		gi|222789184_EZ017616.1_24-206	Unknown		unmapped	
76	178	AF245689_270_304	CUST_114_PI426266615	14590	false		AF245689_270_304	Unknown		unmapped	
77	178	222801625_EZ030013.1_64-285	CUST_23_PI426247730	14591	false		gi|222801625_EZ030013.1_64-285	Unknown		unmapped	
78	178	222545356_EZ001546.1_165-602	CUST_59_PI426227498	14592	false		gi|222545356_EZ001546.1_165-602	Unknown		unmapped	
79	178	222799525_EZ027913.1_62-1520	CUST_198_PI426264540	14593	false		gi|222799525_EZ027913.1_62-1520	Unknown		unmapped	
80	178	222781655_EZ010326.1_60-479	CUST_7_PI426227495	14594	false		gi|222781655_EZ010326.1_60-479	Unknown		unmapped	
81	178	222799365_EZ027753.1_43-309	CUST_45_PI426246032	14595	false		gi|222799365_EZ027753.1_43-309	Unknown		unmapped	
82	178	222781277_EZ009948.1_106-222	CUST_18_PI426266317	14596	false		gi|222781277_EZ009948.1_106-222	Unknown		unmapped	
1	179	NA	NA	14597	ignore	NA		Unknown		Unknown	
2	179	222546088_EZ002278.1_38-520	CUST_122_PI426227498	14598	false		gi|222546088_EZ002278.1_38-520	Unknown		unmapped	
3	179	222791541_EZ019929.1_237-341	CUST_1147_PI426227498	14599	false		gi|222791541_EZ019929.1_237-341	Unknown		unmapped	
4	179	NA	NA	14600	ignore	NA		Unknown		Unknown	
5	179	E1A_r60_a97	(+)E1A_r60_a97	14601	pos	(+)E1A_r60_a97		Unknown		Unknown	
6	179	Hsp27_cont(B)_113_147	CUST_249_PI426266615	14602	false		Hsp27_cont(B)_113_147	Unknown		unmapped	
7	179	222785286_EZ013920.1_107-2264	CUST_876_PI426227498	14603	false		gi|222785286_EZ013920.1_107-2264	Unknown		unmapped	
8	179	133856039_EF133952.1_75-686	CUST_23_PI426267032	14604	false		gi|133856039_EF133952.1_75-686	Unknown		unmapped	
9	179	168989226_DQ482987.1_543-794	CUST_6_PI426232931	14605	false		gi|168989226_DQ482987.1_543-794	Unknown		unmapped	
10	179	EU179715.1	CUST_256_PI426232937	14606	false		gb|EU179715.1|gi|162945815	Unknown		unmapped	
11	179	AY531316_135_169	CUST_154_PI426266615	14607	false		AY531316_135_169	Unknown		unmapped	
12	179	222786936_EZ015408.1_178-516	CUST_1000_PI426227498	14608	false		gi|222786936_EZ015408.1_178-516	Unknown		unmapped	
13	179	222784176_EZ012834.1_55-1173	CUST_24_PI426265162	14609	false		gi|222784176_EZ012834.1_55-1173	Unknown		unmapped	
14	179	Ac_2_161_195	CUST_56_PI426266615	14610	false		Ac_2_161_195	Unknown		unmapped	
15	179	NA	NA	14611	ignore	NA		Unknown		Unknown	
16	179	NA	NA	14612	ignore	NA		Unknown		Unknown	
17	179	222795756_EZ024144.1_544-735	CUST_1210_PI426227498	14613	false		gi|222795756_EZ024144.1_544-735	Unknown		unmapped	
18	179	222788957_EZ017389.1_267-1179	CUST_32_PI426265162	14614	false		gi|222788957_EZ017389.1_267-1179	Unknown		unmapped	
19	179	AJ884913.1	CUST_66_PI426232937	14615	false		emb|AJ884913.1|gi|87158432	Unknown		unmapped	
20	179	222799255_EZ027643.1_183-626	CUST_47_PI426266366	14616	false		gi|222799255_EZ027643.1_183-626	Unknown		unmapped	
21	179	NA	NA	14617	ignore	NA		Unknown		Unknown	
22	179	222785867_EZ014349.1_105-891	CUST_115_PI426266317	14618	false		gi|222785867_EZ014349.1_105-891	Unknown		unmapped	
23	179	222801713_EZ030101.1_32-1581	CUST_44_PI426247733	14619	false		gi|222801713_EZ030101.1_32-1581	Unknown		unmapped	
24	179	222783259_EZ011928.1_88-1179	CUST_48_PI426266424	14620	false		gi|222783259_EZ011928.1_88-1179	Unknown		unmapped	
25	179	222793958_EZ022346.1_572-724	CUST_30_PI426266360	14621	false		gi|222793958_EZ022346.1_572-724	Unknown		unmapped	
26	179	NA	NA	14622	ignore	NA		Unknown		Unknown	
27	179	222801301_EZ029689.1_625-1269	CUST_71_PI426227896	14623	false		gi|222801301_EZ029689.1_625-1269	Unknown		unmapped	
28	179	222785663_EZ014175.1_10-1280	CUST_333_PI426227486	14624	false		gi|222785663_EZ014175.1_10-1280	Unknown		unmapped	
29	179	222783751_EZ012411.1_8-382	CUST_94_PI426266271	14625	false		gi|222783751_EZ012411.1_8-382	Unknown		unmapped	
30	179	NA	NA	14626	ignore	NA		Unknown		Unknown	
31	179	222801406_EZ029794.1_642-773	CUST_60_PI426227890	14627	false		gi|222801406_EZ029794.1_642-773	Unknown		unmapped	
32	179	222781667_EZ010338.1_58-1246	CUST_118_PI426227486	14628	false		gi|222781667_EZ010338.1_58-1246	Unknown		unmapped	
33	179	FN646412.1	CUST_263_PI426232937	14629	false		emb|FN646412.1|gi|306430538	Unknown		unmapped	
34	179	222803147_EZ031535.1_425-535	CUST_159_PI426226915	14630	false		gi|222803147_EZ031535.1_425-535	Unknown		unmapped	
35	179	222783115_EZ011784.1_27-203	CUST_635_PI426227498	14631	false		gi|222783115_EZ011784.1_27-203	Unknown		unmapped	
36	179	222796110_EZ024498.1_22-492	CUST_1211_PI426227498	14632	false		gi|222796110_EZ024498.1_22-492	Unknown		unmapped	
37	179	222788530_EZ017002.1_108-227	CUST_126_PI426266317	14633	false		gi|222788530_EZ017002.1_108-227	Unknown		unmapped	
38	179	222784408_EZ013064.1_527-670	CUST_15_PI426226978	14634	false		gi|222784408_EZ013064.1_527-670	Unknown		unmapped	
39	179	222782556_EZ011227.1_39-272	CUST_159_PI426227486	14635	false		gi|222782556_EZ011227.1_39-272	Unknown		unmapped	
40	179	222795405_EZ023793.1_11-442	CUST_144_PI426226915	14636	false		gi|222795405_EZ023793.1_11-442	Unknown		unmapped	
41	179	MGID_264_128_162	CUST_296_PI426266615	14637	false		MGID_264_128_162	Unknown		unmapped	
42	179	222802228_EZ030616.1_44-575	CUST_494_PI426227486	14638	false		gi|222802228_EZ030616.1_44-575	Unknown		unmapped	
43	179	222783259_EZ011928.1_88-1179	CUST_47_PI426266424	14639	false		gi|222783259_EZ011928.1_88-1179	Unknown		unmapped	
44	179	222801063_EZ029451.1_200-460	CUST_1375_PI426227498	14640	false		gi|222801063_EZ029451.1_200-460	Unknown		unmapped	
45	179	222788542_EZ017014.1_50-205	CUST_129_PI426226915	14641	false		gi|222788542_EZ017014.1_50-205	Unknown		unmapped	
46	179	222550543_EZ006456.1_57-233	CUST_10_PI426265162	14642	false		gi|222550543_EZ006456.1_57-233	Unknown		unmapped	
47	179	222783480_EZ012143.1_779-1063	CUST_39_PI426227896	14643	false		gi|222783480_EZ012143.1_779-1063	Unknown		unmapped	
48	179	DQ309537_121_155	CUST_212_PI426266615	14644	false		DQ309537_121_155	Unknown		unmapped	
49	179	222545986_EZ002176.1_158-409	CUST_29_PI426266349	14645	false		gi|222545986_EZ002176.1_158-409	Unknown		unmapped	
50	179	NA	NA	14646	ignore	NA		Unknown		Unknown	
51	179	222783304_EZ011969.1_163-321	CUST_216_PI426227486	14647	false		gi|222783304_EZ011969.1_163-321	Unknown		unmapped	
52	179	222801996_EZ030384.1_31-1032	CUST_204_PI426265159	14648	false		gi|222801996_EZ030384.1_31-1032	Unknown		unmapped	
53	179	AF005356_1785_1819	CUST_100_PI426266615	14649	false		AF005356_1785_1819	Unknown		unmapped	
54	179	NA	NA	14650	ignore	NA		Unknown		Unknown	
55	179	AY149147.1	CUST_146_PI426232937	14651	false		gb|AY149147.1|gi|23986489	Unknown		unmapped	
56	179	222784395_EZ013053.1_63-578	CUST_118_PI426226915	14652	false		gi|222784395_EZ013053.1_63-578	Unknown		unmapped	
57	179	U43533.1	CUST_332_PI426232937	14653	false		gb|U43533.1|gi|1171209	Unknown		unmapped	
58	179	222779588_EZ008259.1_73-243	CUST_42_PI426227893	14654	false		gi|222779588_EZ008259.1_73-243	Unknown		unmapped	
59	179	288950274_GQ501345.1_22-495	CUST_195_PI426232940	14655	false		gi|288950274_GQ501345.1_22-495	Unknown		unmapped	
60	179	NA	NA	14656	ignore	NA		Unknown		Unknown	
