Column	Row	Name	ID	RefNumber	ControlType	GeneName	TopHit	Description	Go	ChromosomalLocation	EntrezGeneID
93	124	222785523_EZ014035.1_43-321	CUST_42_PI426227495	513	false		gi|222785523_EZ014035.1_43-321	Unknown		unmapped	
94	124	222781359_EZ010030.1_18-1577	CUST_433_PI426227498	349	false		gi|222781359_EZ010030.1_18-1577	Unknown		unmapped	
95	124	222546777_EZ002967.1_773-910	CUST_182_PI426227498	185	false		gi|222546777_EZ002967.1_773-910	Unknown		unmapped	
96	124	2677833_AF020781.1_156-668	CUST_4_PI426266433	21	false		gi|2677833_AF020781.1_156-668	Unknown		unmapped	
1	125	222800597_EZ028985.1_144-1218	CUST_201_PI426264540	15682	false		gi|222800597_EZ028985.1_144-1218	Unknown		unmapped	
2	125	222790385_EZ018773.1_183-2872	CUST_1110_PI426227498	15518	false		gi|222790385_EZ018773.1_183-2872	Unknown		unmapped	
3	125	222781550_EZ010221.1_1266-1481	CUST_39_PI426266274	15354	false		gi|222781550_EZ010221.1_1266-1481	Unknown		unmapped	
4	125	NA	NA	15190	ignore	NA		Unknown		Unknown	
5	125	222779537_EZ008208.1_446-562	CUST_10_PI426266363	15026	false		gi|222779537_EZ008208.1_446-562	Unknown		unmapped	
6	125	222546465_EZ002655.1_453-1463	CUST_138_PI426226868	14862	false		gi|222546465_EZ002655.1_453-1463	Unknown		unmapped	
7	125	222784955_EZ013589.1_166-1471	CUST_213_PI426226825	14698	false		gi|222784955_EZ013589.1_166-1471	Unknown		unmapped	
8	125	NA	NA	14534	ignore	NA		Unknown		Unknown	
9	125	GST_cont(10A)_138_173	CUST_242_PI426266615	14370	false		GST_cont(10A)_138_173	Unknown		unmapped	
10	125	222784752_EZ013388.1_419-547	CUST_81_PI426266424	14206	false		gi|222784752_EZ013388.1_419-547	Unknown		unmapped	
11	125	222787573_EZ016045.1_67-1454	CUST_1037_PI426227498	14042	false		gi|222787573_EZ016045.1_67-1454	Unknown		unmapped	
12	125	222784328_EZ012986.1_110-877	CUST_730_PI426227498	13878	false		gi|222784328_EZ012986.1_110-877	Unknown		unmapped	
13	125	222544965_EZ001155.1_393-572	CUST_39_PI426226915	13714	false		gi|222544965_EZ001155.1_393-572	Unknown		unmapped	
14	125	222800795_EZ029183.1_466-840	CUST_36_PI426246032	13550	false		gi|222800795_EZ029183.1_466-840	Unknown		unmapped	
15	125	NA	NA	13386	ignore	NA		Unknown		Unknown	
16	125	E1A_r60_a135	(+)E1A_r60_a135	13222	pos	(+)E1A_r60_a135		Unknown		Unknown	
17	125	222784716_EZ013354.1_494-1525	CUST_11_PI426244597	13058	false		gi|222784716_EZ013354.1_494-1525	Unknown		unmapped	
18	125	AJ884899.1	CUST_50_PI426232937	12894	false		emb|AJ884899.1|gi|87158058	Unknown		unmapped	
19	125	NA	NA	12730	ignore	NA		Unknown		Unknown	
20	125	MGID_213_111_145	CUST_287_PI426266615	12566	false		MGID_213_111_145	Unknown		unmapped	
21	125	222784547_EZ013195.1_54-401	CUST_37_PI426227495	12402	false		gi|222784547_EZ013195.1_54-401	Unknown		unmapped	
22	125	222782567_EZ011238.1_156-866	CUST_563_PI426227498	12238	false		gi|222782567_EZ011238.1_156-866	Unknown		unmapped	
23	125	222781459_EZ010130.1_59-1552	CUST_18_PI426265162	12074	false		gi|222781459_EZ010130.1_59-1552	Unknown		unmapped	
24	125	222785263_EZ013897.1_21-962	CUST_113_PI426266349	11910	false		gi|222785263_EZ013897.1_21-962	Unknown		unmapped	
25	125	NA	NA	11746	ignore	NA		Unknown		Unknown	
26	125	NA	NA	11582	ignore	NA		Unknown		Unknown	
27	125	222781026_EZ009697.1_444-659	CUST_60_PI426245467	11418	false		gi|222781026_EZ009697.1_444-659	Unknown		unmapped	
28	125	Np_145_179	CUST_362_PI426266615	11254	false		Np_145_179	Unknown		unmapped	
29	125	222783782_EZ012442.1_250-366	CUST_99_PI426227893	11090	false		gi|222783782_EZ012442.1_250-366	Unknown		unmapped	
30	125	Ac_20_201_235	CUST_60_PI426266615	10926	false		Ac_20_201_235	Unknown		unmapped	
31	125	62767032_AY916504.1_495-665	CUST_11_PI426232934	10762	false		gi|62767032_AY916504.1_495-665	Unknown		unmapped	
32	125	NA	NA	10598	ignore	NA		Unknown		Unknown	
33	125	222785320_EZ013954.1_416-646	CUST_90_PI426266317	10434	false		gi|222785320_EZ013954.1_416-646	Unknown		unmapped	
34	125	AY149142.1	CUST_133_PI426232937	10270	false		gb|AY149142.1|gi|23986452	Unknown		unmapped	
35	125	62767032_AY916504.1_495-665	CUST_10_PI426232934	10106	false		gi|62767032_AY916504.1_495-665	Unknown		unmapped	
36	125	222785672_EZ014184.1_37-312	CUST_336_PI426227486	9942	false		gi|222785672_EZ014184.1_37-312	Unknown		unmapped	
37	125	222795748_EZ024136.1_119-882	CUST_123_PI426226868	9778	false		gi|222795748_EZ024136.1_119-882	Unknown		unmapped	
38	125	NA	NA	9614	ignore	NA		Unknown		Unknown	
39	125	222801086_EZ029474.1_140-1724	CUST_219_PI426226825	9450	false		gi|222801086_EZ029474.1_140-1724	Unknown		unmapped	
40	125	MGID_307_245_279	CUST_307_PI426266615	9286	false		MGID_307_245_279	Unknown		unmapped	
41	125	222780720_EZ009391.1_154-1650	CUST_393_PI426227498	9122	false		gi|222780720_EZ009391.1_154-1650	Unknown		unmapped	
42	125	222794710_EZ023098.1_17-1640	CUST_56_PI426244589	8958	false		gi|222794710_EZ023098.1_17-1640	Unknown		unmapped	
43	125	AY360081_1055_1089	CUST_148_PI426266615	8794	false		AY360081_1055_1089	Unknown		unmapped	
44	125	222785886_EZ014368.1_193-450	CUST_30_PI426226868	8630	false		gi|222785886_EZ014368.1_193-450	Unknown		unmapped	
45	125	222790385_EZ018773.1_850-1356	CUST_1123_PI426227498	8466	false		gi|222790385_EZ018773.1_850-1356	Unknown		unmapped	
46	125	222783868_EZ012528.1_17-539	CUST_176_PI426264540	8302	false		gi|222783868_EZ012528.1_17-539	Unknown		unmapped	
47	125	222548445_EZ004358.1_124-255	CUST_215_PI426227498	8138	false		gi|222548445_EZ004358.1_124-255	Unknown		unmapped	
48	125	222784780_EZ013416.1_651-1085	CUST_50_PI426266311	7974	false		gi|222784780_EZ013416.1_651-1085	Unknown		unmapped	
49	125	NA	NA	7810	ignore	NA		Unknown		Unknown	
50	125	NA	NA	7646	ignore	NA		Unknown		Unknown	
51	125	222784392_EZ013050.1_13-553	CUST_276_PI426227486	7482	false		gi|222784392_EZ013050.1_13-553	Unknown		unmapped	
52	125	222549985_EZ005898.1_31-207	CUST_147_PI426264540	7318	false		gi|222549985_EZ005898.1_31-207	Unknown		unmapped	
53	125	222546768_EZ002958.1_356-532	CUST_15_PI426266271	7154	false		gi|222546768_EZ002958.1_356-532	Unknown		unmapped	
54	125	NA	NA	6990	ignore	NA		Unknown		Unknown	
55	125	222783517_EZ012180.1_47-1055	CUST_83_PI426266271	6826	false		gi|222783517_EZ012180.1_47-1055	Unknown		unmapped	
56	125	NA	NA	6662	ignore	NA		Unknown		Unknown	
57	125	Ac_3_209_243	CUST_81_PI426266615	6498	false		Ac_3_209_243	Unknown		unmapped	
58	125	222784599_EZ013245.1_384-1111	CUST_178_PI426264540	6334	false		gi|222784599_EZ013245.1_384-1111	Unknown		unmapped	
59	125	222549947_EZ005860.1_68-238	CUST_3_PI426266278	6170	false		gi|222549947_EZ005860.1_68-238	Unknown		unmapped	
60	125	Hsp90(2)3_120_154	CUST_261_PI426266615	6006	false		Hsp90(2)3_120_154	Unknown		unmapped	
61	125	222786084_EZ014556.1_1373-1498	CUST_976_PI426227498	5842	false		gi|222786084_EZ014556.1_1373-1498	Unknown		unmapped	
62	125	222799979_EZ028367.1_21-527	CUST_88_PI426227495	5678	false		gi|222799979_EZ028367.1_21-527	Unknown		unmapped	
63	125	222785618_EZ014130.1_70-384	CUST_129_PI426266349	5514	false		gi|222785618_EZ014130.1_70-384	Unknown		unmapped	
64	125	222546273_EZ002463.1_4-534	CUST_6_PI426266271	5350	false		gi|222546273_EZ002463.1_4-534	Unknown		unmapped	
65	125	222783868_EZ012528.1_17-463	CUST_153_PI426264540	5186	false		gi|222783868_EZ012528.1_17-463	Unknown		unmapped	
66	125	222782558_EZ011229.1_21-533	CUST_20_PI426265162	5022	false		gi|222782558_EZ011229.1_21-533	Unknown		unmapped	
67	125	222782137_EZ010808.1_16-1155	CUST_69_PI426266317	4858	false		gi|222782137_EZ010808.1_16-1155	Unknown		unmapped	
68	125	PU_cope(17A)_F	CUST_394_PI426266615	4694	false		PU_cope(17A)_F	Unknown		unmapped	
69	125	222547501_EZ003414.1_90-212	CUST_9_PI426266267	4530	false		gi|222547501_EZ003414.1_90-212	Unknown		unmapped	
70	125	222794957_EZ023345.1_351-665	CUST_159_PI426265159	4366	false		gi|222794957_EZ023345.1_351-665	Unknown		unmapped	
71	125	222550671_EZ006584.1_87-230	CUST_293_PI426227498	4202	false		gi|222550671_EZ006584.1_87-230	Unknown		unmapped	
72	125	222782137_EZ010808.1_16-1155	CUST_68_PI426266317	4038	false		gi|222782137_EZ010808.1_16-1155	Unknown		unmapped	
73	125	NA	NA	3874	ignore	NA		Unknown		Unknown	
74	125	E1A_r60_n9	(+)E1A_r60_n9	3710	pos	(+)E1A_r60_n9		Unknown		Unknown	
75	125	222545162_EZ001352.1_418-1047	CUST_47_PI426226915	3546	false		gi|222545162_EZ001352.1_418-1047	Unknown		unmapped	
76	125	222782619_EZ011290.1_361-810	CUST_69_PI426266274	3382	false		gi|222782619_EZ011290.1_361-810	Unknown		unmapped	
77	125	EU179715.1	CUST_257_PI426232937	3218	false		gb|EU179715.1|gi|162945815	Unknown		unmapped	
78	125	222784752_EZ013388.1_216-410	CUST_75_PI426266424	3054	false		gi|222784752_EZ013388.1_216-410	Unknown		unmapped	
79	125	222782602_EZ011273.1_102-599	CUST_180_PI426246026	2890	false		gi|222782602_EZ011273.1_102-599	Unknown		unmapped	
80	125	222783756_EZ012416.1_45-498	CUST_238_PI426227486	2726	false		gi|222783756_EZ012416.1_45-498	Unknown		unmapped	
81	125	222801530_EZ029918.1_46-1245	CUST_78_PI426227884	2562	false		gi|222801530_EZ029918.1_46-1245	Unknown		unmapped	
82	125	222789184_EZ017616.1_544-1224	CUST_219_PI426246026	2398	false		gi|222789184_EZ017616.1_544-1224	Unknown		unmapped	
83	125	222800917_EZ029305.1_271-603	CUST_1360_PI426227498	2234	false		gi|222800917_EZ029305.1_271-603	Unknown		unmapped	
84	125	205321333_AB441304.1_254-430	CUST_69_PI426246026	2070	false		gi|205321333_AB441304.1_254-430	Unknown		unmapped	
85	125	222784673_EZ013313.1_659-886	CUST_796_PI426227498	1906	false		gi|222784673_EZ013313.1_659-886	Unknown		unmapped	
86	125	222550887_EZ006800.1_4-195	CUST_11_PI426247730	1742	false		gi|222550887_EZ006800.1_4-195	Unknown		unmapped	
87	125	222795748_EZ024136.1_635-775	CUST_84_PI426226868	1578	false		gi|222795748_EZ024136.1_635-775	Unknown		unmapped	
88	125	222546763_EZ002953.1_774-1532	CUST_88_PI426264540	1414	false		gi|222546763_EZ002953.1_774-1532	Unknown		unmapped	
89	125	NA	NA	1250	ignore	NA		Unknown		Unknown	
90	125	222782000_EZ010671.1_87-1034	CUST_166_PI426246026	1086	false		gi|222782000_EZ010671.1_87-1034	Unknown		unmapped	
91	125	NA	NA	922	ignore	NA		Unknown		Unknown	
92	125	NA	NA	758	ignore	NA		Unknown		Unknown	
93	125	NA	NA	594	ignore	NA		Unknown		Unknown	
94	125	222551300_EZ007213.1_107-214	CUST_93_PI426227486	430	false		gi|222551300_EZ007213.1_107-214	Unknown		unmapped	
95	125	NA	NA	266	ignore	NA		Unknown		Unknown	
96	125	222781256_EZ009927.1_707-841	CUST_425_PI426227498	102	false		gi|222781256_EZ009927.1_707-841	Unknown		unmapped	
1	126	222801338_EZ029726.1_8-199	CUST_1414_PI426227498	15600	false		gi|222801338_EZ029726.1_8-199	Unknown		unmapped	
2	126	AY149129.1	CUST_108_PI426232937	15436	false		gb|AY149129.1|gi|23986377	Unknown		unmapped	
3	126	E1A_r60_a104	(+)E1A_r60_a104	15272	pos	(+)E1A_r60_a104		Unknown		Unknown	
4	126	222799814_EZ028202.1_625-774	CUST_51_PI426226868	15108	false		gi|222799814_EZ028202.1_625-774	Unknown		unmapped	
5	126	168989234_DQ482995.1_304-477	CUST_17_PI426232934	14944	false		gi|168989234_DQ482995.1_304-477	Unknown		unmapped	
6	126	222792994_EZ021382.1_43-1187	CUST_41_PI426247733	14780	false		gi|222792994_EZ021382.1_43-1187	Unknown		unmapped	
7	126	222799255_EZ027643.1_183-626	CUST_47_PI426266366	14616	false		gi|222799255_EZ027643.1_183-626	Unknown		unmapped	
8	126	DY447310_337_371	CUST_238_PI426266615	14452	false		DY447310_337_371	Unknown		unmapped	
9	126	222802285_EZ030673.1_6-1667	CUST_213_PI426227893	14288	false		gi|222802285_EZ030673.1_6-1667	Unknown		unmapped	
10	126	222782614_EZ011285.1_56-748	CUST_108_PI426226915	14124	false		gi|222782614_EZ011285.1_56-748	Unknown		unmapped	
11	126	NA	NA	13960	ignore	NA		Unknown		Unknown	
12	126	222800876_EZ029264.1_39-1280	CUST_485_PI426227486	13796	false		gi|222800876_EZ029264.1_39-1280	Unknown		unmapped	
13	126	222784674_EZ013314.1_449-568	CUST_5_PI426264530	13632	false		gi|222784674_EZ013314.1_449-568	Unknown		unmapped	
14	126	NA	NA	13468	ignore	NA		Unknown		Unknown	
15	126	222784918_EZ013552.1_398-775	CUST_118_PI426266271	13304	false		gi|222784918_EZ013552.1_398-775	Unknown		unmapped	
16	126	222783088_EZ011757.1_112-852	CUST_628_PI426227498	13140	false		gi|222783088_EZ011757.1_112-852	Unknown		unmapped	
17	126	222783589_EZ012252.1_1003-1335	CUST_54_PI426266424	12976	false		gi|222783589_EZ012252.1_1003-1335	Unknown		unmapped	
18	126	222795283_EZ023671.1_57-1194	CUST_433_PI426227486	12812	false		gi|222795283_EZ023671.1_57-1194	Unknown		unmapped	
19	126	222799676_EZ028064.1_99-898	CUST_154_PI426266317	12648	false		gi|222799676_EZ028064.1_99-898	Unknown		unmapped	
20	126	NA	NA	12484	ignore	NA		Unknown		Unknown	
21	126	222784255_EZ012913.1_82-406	CUST_268_PI426227486	12320	false		gi|222784255_EZ012913.1_82-406	Unknown		unmapped	
22	126	222794162_EZ022550.1_418-1518	CUST_18_PI426244589	12156	false		gi|222794162_EZ022550.1_418-1518	Unknown		unmapped	
23	126	222801996_EZ030384.1_1107-1631	CUST_184_PI426265159	11992	false		gi|222801996_EZ030384.1_1107-1631	Unknown		unmapped	
24	126	NA	NA	11828	ignore	NA		Unknown		Unknown	
25	126	222786084_EZ014556.1_24-1498	CUST_980_PI426227498	11664	false		gi|222786084_EZ014556.1_24-1498	Unknown		unmapped	
26	126	222795748_EZ024136.1_119-882	CUST_123_PI426226868	11500	false		gi|222795748_EZ024136.1_119-882	Unknown		unmapped	
27	126	222784147_EZ012805.1_180-491	CUST_265_PI426227486	11336	false		gi|222784147_EZ012805.1_180-491	Unknown		unmapped	
28	126	222549743_EZ005656.1_103-246	CUST_236_PI426227498	11172	false		gi|222549743_EZ005656.1_103-246	Unknown		unmapped	
29	126	222784675_EZ013315.1_1411-1521	CUST_120_PI426227893	11008	false		gi|222784675_EZ013315.1_1411-1521	Unknown		unmapped	
30	126	222790529_EZ018917.1_929-1120	CUST_42_PI426266278	10844	false		gi|222790529_EZ018917.1_929-1120	Unknown		unmapped	
31	126	ETG02_36680	ETG02_36680	10680	pos	ETG02_36680		Unknown		Unknown	
32	126	NA	NA	10516	ignore	NA		Unknown		Unknown	
33	126	NA	NA	10352	ignore	NA		Unknown		Unknown	
34	126	222798880_EZ027268.1_1498-1626	CUST_18_PI426245463	10188	false		gi|222798880_EZ027268.1_1498-1626	Unknown		unmapped	
35	126	222781550_EZ010221.1_230-886	CUST_47_PI426266274	10024	false		gi|222781550_EZ010221.1_230-886	Unknown		unmapped	
36	126	222785801_EZ014283.1_6-1076	CUST_339_PI426227486	9860	false		gi|222785801_EZ014283.1_6-1076	Unknown		unmapped	
37	126	168989246_DQ483007.1_919-1035	CUST_29_PI426267032	9696	false		gi|168989246_DQ483007.1_919-1035	Unknown		unmapped	
38	126	222781679_EZ010350.1_6-188	CUST_165_PI426246026	9532	false		gi|222781679_EZ010350.1_6-188	Unknown		unmapped	
39	126	SpkCtrl:	CUST_383_PI426266615	9368	false		SpkCtrl:	Unknown		unmapped	
40	126	124507323_EF363326.1_351-617	CUST_15_PI426227893	9204	false		gi|124507323_EF363326.1_351-617	Unknown		unmapped	
41	126	NA	NA	9040	ignore	NA		Unknown		Unknown	
42	126	E1A_r60_n11	(+)E1A_r60_n11	8876	pos	(+)E1A_r60_n11		Unknown		Unknown	
43	126	222784408_EZ013064.1_527-670	CUST_15_PI426226978	8712	false		gi|222784408_EZ013064.1_527-670	Unknown		unmapped	
44	126	222550798_EZ006711.1_63-206	CUST_54_PI426226978	8548	false		gi|222550798_EZ006711.1_63-206	Unknown		unmapped	
45	126	62767032_AY916504.1_1982-2308	CUST_5_PI426232934	8384	false		gi|62767032_AY916504.1_1982-2308	Unknown		unmapped	
46	126	222787143_EZ015615.1_74-358	CUST_147_PI426227893	8220	false		gi|222787143_EZ015615.1_74-358	Unknown		unmapped	
47	126	222546707_EZ002897.1_2220-2618	CUST_54_PI426266349	8056	false		gi|222546707_EZ002897.1_2220-2618	Unknown		unmapped	
48	126	222548003_EZ003916.1_119-238	CUST_33_PI426227486	7892	false		gi|222548003_EZ003916.1_119-238	Unknown		unmapped	
49	126	222779661_EZ008332.1_76-1098	CUST_374_PI426227498	7728	false		gi|222779661_EZ008332.1_76-1098	Unknown		unmapped	
50	126	222545582_EZ001772.1_60-200	CUST_68_PI426227498	7564	false		gi|222545582_EZ001772.1_60-200	Unknown		unmapped	
51	126	222546036_EZ002226.1_831-941	CUST_4_PI426246029	7400	false		gi|222546036_EZ002226.1_831-941	Unknown		unmapped	
52	126	222781510_EZ010181.1_647-889	CUST_42_PI426226978	7236	false		gi|222781510_EZ010181.1_647-889	Unknown		unmapped	
53	126	168989242_DQ483003.1_38-1426	CUST_1_PI426267032	7072	false		gi|168989242_DQ483003.1_38-1426	Unknown		unmapped	
54	126	222783259_EZ011928.1_88-1179	CUST_46_PI426266424	6908	false		gi|222783259_EZ011928.1_88-1179	Unknown		unmapped	
55	126	222545986_EZ002176.1_867-1154	CUST_33_PI426266349	6744	false		gi|222545986_EZ002176.1_867-1154	Unknown		unmapped	
56	126	222782932_EZ011603.1_98-1249	CUST_42_PI426227884	6580	false		gi|222782932_EZ011603.1_98-1249	Unknown		unmapped	
57	126	158602804_EU069460.1_65-1018	CUST_2_PI426227495	6416	false		gi|158602804_EU069460.1_65-1018	Unknown		unmapped	
58	126	NA	NA	6252	ignore	NA		Unknown		Unknown	
59	126	222782724_EZ011395.1_185-664	CUST_582_PI426227498	6088	false		gi|222782724_EZ011395.1_185-664	Unknown		unmapped	
60	126	222781456_EZ010127.1_410-541	CUST_473_PI426227498	5924	false		gi|222781456_EZ010127.1_410-541	Unknown		unmapped	
61	126	222792706_EZ021094.1_124-1740	CUST_408_PI426227486	5760	false		gi|222792706_EZ021094.1_124-1740	Unknown		unmapped	
62	126	222802997_EZ031385.1_9-527	CUST_64_PI426227890	5596	false		gi|222802997_EZ031385.1_9-527	Unknown		unmapped	
63	126	205321169_AB441246.1_13-609	CUST_54_PI426246026	5432	false		gi|205321169_AB441246.1_13-609	Unknown		unmapped	
64	126	AF298221.1	CUST_17_PI426232937	5268	false		gb|AF298221.1|gi|11545460	Unknown		unmapped	
65	126	222801296_EZ029684.1_1303-1410	CUST_153_PI426266274	5104	false		gi|222801296_EZ029684.1_1303-1410	Unknown		unmapped	
66	126	222796288_EZ024676.1_201-920	CUST_35_PI426226978	4940	false		gi|222796288_EZ024676.1_201-920	Unknown		unmapped	
67	126	MGID_12_297_331	CUST_275_PI426266615	4776	false		MGID_12_297_331	Unknown		unmapped	
68	126	222780605_EZ009276.1_50-1017	CUST_50_PI426264530	4612	false		gi|222780605_EZ009276.1_50-1017	Unknown		unmapped	
69	126	222547712_EZ003625.1_67-246	CUST_27_PI426266271	4448	false		gi|222547712_EZ003625.1_67-246	Unknown		unmapped	
70	126	222783032_EZ011701.1_20-736	CUST_189_PI426246026	4284	false		gi|222783032_EZ011701.1_20-736	Unknown		unmapped	
71	126	222787202_EZ015674.1_334-1375	CUST_98_PI426266274	4120	false		gi|222787202_EZ015674.1_334-1375	Unknown		unmapped	
72	126	222783828_EZ012488.1_63-1364	CUST_70_PI426266424	3956	false		gi|222783828_EZ012488.1_63-1364	Unknown		unmapped	
73	126	222798442_EZ026830.1_88-1602	CUST_1290_PI426227498	3792	false		gi|222798442_EZ026830.1_88-1602	Unknown		unmapped	
74	126	222545292_EZ001482.1_50-868	CUST_5_PI426266308	3628	false		gi|222545292_EZ001482.1_50-868	Unknown		unmapped	
75	126	222550671_EZ006584.1_87-230	CUST_293_PI426227498	3464	false		gi|222550671_EZ006584.1_87-230	Unknown		unmapped	
76	126	NA	NA	3300	ignore	NA		Unknown		Unknown	
77	126	222544907_EZ001097.1_148-543	CUST_27_PI426227498	3136	false		gi|222544907_EZ001097.1_148-543	Unknown		unmapped	
78	126	222781749_EZ010420.1_19-1094	CUST_125_PI426227486	2972	false		gi|222781749_EZ010420.1_19-1094	Unknown		unmapped	
79	126	NA	NA	2808	ignore	NA		Unknown		Unknown	
80	126	222800974_EZ029362.1_43-564	CUST_489_PI426227486	2644	false		gi|222800974_EZ029362.1_43-564	Unknown		unmapped	
81	126	NA	NA	2480	ignore	NA		Unknown		Unknown	
82	126	NA	NA	2316	ignore	NA		Unknown		Unknown	
83	126	222785318_EZ013952.1_378-515	CUST_913_PI426227498	2152	false		gi|222785318_EZ013952.1_378-515	Unknown		unmapped	
84	126	NA	NA	1988	ignore	NA		Unknown		Unknown	
85	126	168989238_DQ482999.1_75-854	CUST_1_PI426227951	1824	false		gi|168989238_DQ482999.1_75-854	Unknown		unmapped	
86	126	78059173_DQ206391.1_1-663	CUST_6_PI426244603	1660	false		gi|78059173_DQ206391.1_1-663	Unknown		unmapped	
87	126	222798478_EZ026866.1_14-471	CUST_463_PI426227486	1496	false		gi|222798478_EZ026866.1_14-471	Unknown		unmapped	
88	126	222545700_EZ001890.1_1354-1539	CUST_54_PI426226915	1332	false		gi|222545700_EZ001890.1_1354-1539	Unknown		unmapped	
89	126	NA	NA	1168	ignore	NA		Unknown		Unknown	
90	126	FN646415.1	CUST_273_PI426232937	1004	false		emb|FN646415.1|gi|306430544	Unknown		unmapped	
91	126	NA	NA	840	ignore	NA		Unknown		Unknown	
92	126	222784725_EZ013363.1_76-606	CUST_123_PI426226915	676	false		gi|222784725_EZ013363.1_76-606	Unknown		unmapped	
93	126	288950323_GQ501394.1_22-495	CUST_313_PI426232940	512	false		gi|288950323_GQ501394.1_22-495	Unknown		unmapped	
94	126	NA	NA	348	ignore	NA		Unknown		Unknown	
95	126	222545219_EZ001409.1_825-1091	CUST_69_PI426226825	184	false		gi|222545219_EZ001409.1_825-1091	Unknown		unmapped	
96	126	154814309_EU035527.1_1-678	CUST_14_PI426244603	20	false		gi|154814309_EU035527.1_1-678	Unknown		unmapped	
1	127	222785609_EZ014121.1_933-1421	CUST_36_PI426226825	15681	false		gi|222785609_EZ014121.1_933-1421	Unknown		unmapped	
2	127	NA	NA	15517	ignore	NA		Unknown		Unknown	
3	127	222781404_EZ010075.1_64-270	CUST_452_PI426227498	15353	false		gi|222781404_EZ010075.1_64-270	Unknown		unmapped	
4	127	222783434_EZ012097.1_86-1206	CUST_12_PI426266278	15189	false		gi|222783434_EZ012097.1_86-1206	Unknown		unmapped	
5	127	222800230_EZ028618.1_102-596	CUST_1338_PI426227498	15025	false		gi|222800230_EZ028618.1_102-596	Unknown		unmapped	
6	127	222544529_EZ000719.1_107-442	CUST_111_PI426226868	14861	false		gi|222544529_EZ000719.1_107-442	Unknown		unmapped	
7	127	NA	NA	14697	ignore	NA		Unknown		Unknown	
8	127	168989227_DQ482988.1_284-421	CUST_11_PI426232931	14533	false		gi|168989227_DQ482988.1_284-421	Unknown		unmapped	
9	127	222785330_EZ013964.1_27-427	CUST_37_PI426266366	14369	false		gi|222785330_EZ013964.1_27-427	Unknown		unmapped	
10	127	Ac_15_129_163	CUST_41_PI426266615	14205	false		Ac_15_129_163	Unknown		unmapped	
11	127	NA	NA	14041	ignore	NA		Unknown		Unknown	
12	127	222790385_EZ018773.1_190-696	CUST_1117_PI426227498	13877	false		gi|222790385_EZ018773.1_190-696	Unknown		unmapped	
13	127	222781748_EZ010419.1_278-2279	CUST_112_PI426226868	13713	false		gi|222781748_EZ010419.1_278-2279	Unknown		unmapped	
14	127	222797612_EZ026000.1_103-264	CUST_11_PI426264527	13549	false		gi|222797612_EZ026000.1_103-264	Unknown		unmapped	
15	127	31505726_AY289699.1_88-912	CUST_44_PI426232940	13385	false		gi|31505726_AY289699.1_88-912	Unknown		unmapped	
16	127	222786596_EZ015068.1_80-292	CUST_30_PI426265162	13221	false		gi|222786596_EZ015068.1_80-292	Unknown		unmapped	
17	127	NA	NA	13057	ignore	NA		Unknown		Unknown	
18	127	222782121_EZ010792.1_345-1193	CUST_60_PI426266317	12893	false		gi|222782121_EZ010792.1_345-1193	Unknown		unmapped	
19	127	U27840_117_151	CUST_386_PI426266615	12729	false		U27840_117_151	Unknown		unmapped	
20	127	222782815_EZ011486.1_97-312	CUST_2_PI426247730	12565	false		gi|222782815_EZ011486.1_97-312	Unknown		unmapped	
21	127	222789184_EZ017616.1_544-1224	CUST_219_PI426246026	12401	false		gi|222789184_EZ017616.1_544-1224	Unknown		unmapped	
22	127	222795748_EZ024136.1_119-610	CUST_81_PI426226868	12237	false		gi|222795748_EZ024136.1_119-610	Unknown		unmapped	
23	127	222801530_EZ029918.1_46-933	CUST_81_PI426227884	12073	false		gi|222801530_EZ029918.1_46-933	Unknown		unmapped	
24	127	222783589_EZ012252.1_397-801	CUST_58_PI426266424	11909	false		gi|222783589_EZ012252.1_397-801	Unknown		unmapped	
25	127	222785274_EZ013908.1_61-1240	CUST_311_PI426227486	11745	false		gi|222785274_EZ013908.1_61-1240	Unknown		unmapped	
26	127	NA	NA	11581	ignore	NA		Unknown		Unknown	
27	127	222546678_EZ002868.1_1138-1296	CUST_27_PI426227893	11417	false		gi|222546678_EZ002868.1_1138-1296	Unknown		unmapped	
28	127	222802720_EZ031108.1_90-486	CUST_1457_PI426227498	11253	false		gi|222802720_EZ031108.1_90-486	Unknown		unmapped	
29	127	222550980_EZ006893.1_84-212	CUST_39_PI426266271	11089	false		gi|222550980_EZ006893.1_84-212	Unknown		unmapped	
30	127	222548699_EZ004612.1_20-181	CUST_51_PI426227486	10925	false		gi|222548699_EZ004612.1_20-181	Unknown		unmapped	
31	127	NA	NA	10761	ignore	NA		Unknown		Unknown	
32	127	222799979_EZ028367.1_21-527	CUST_90_PI426227495	10597	false		gi|222799979_EZ028367.1_21-527	Unknown		unmapped	
33	127	222791603_EZ019991.1_232-1110	CUST_100_PI426265159	10433	false		gi|222791603_EZ019991.1_232-1110	Unknown		unmapped	
34	127	222795924_EZ024312.1_398-1051	CUST_6_PI426226214	10269	false		gi|222795924_EZ024312.1_398-1051	Unknown		unmapped	
35	127	222803147_EZ031535.1_425-535	CUST_159_PI426226915	10105	false		gi|222803147_EZ031535.1_425-535	Unknown		unmapped	
36	127	222785876_EZ014358.1_50-232	CUST_7_PI426247727	9941	false		gi|222785876_EZ014358.1_50-232	Unknown		unmapped	
